"ObservationDate","ObservationTime","EntryDateTime","StationNumber","StationName","Latitude","Longitude","TotalPrecipAmt","NewSnowDepth","NewSnowSWE","TotalSnowDepth","TotalSnowSWE","DateTimeStamp"
2024-02-28," 07:00:00"," 2024-03-02 07:47:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2024-03-02 11:47:04"
2024-02-28," 08:00:00"," 2024-02-28 08:18:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"0.17"," NA"," NA"," NA"," NA"," 2024-02-28 12:17:55"
2024-02-28," 08:00:00"," 2024-02-28 08:22:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"1.06"," NA"," NA"," NA"," NA"," 2024-02-28 12:21:33"
2024-02-28," 08:00:00"," 2024-02-28 09:24:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.17"," NA"," NA"," NA"," NA"," 2024-02-28 13:23:50"
2024-02-28," 08:00:00"," 2024-02-28 17:15:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.07"," NA"," NA"," NA"," NA"," 2024-02-28 21:15:15"
2024-02-28," 08:00:00"," 2024-02-29 09:25:00"," VI-ST-14"," Nadir 0.3 E (Tropical Marine)",18.319722,-64.871667,"0.51"," NA"," NA"," NA"," NA"," 2024-02-29 13:25:19"
2024-02-28," 08:00:00"," 2024-03-01 08:08:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0","0"," NA"," NA"," NA"," 2024-03-01 12:08:21"
2024-02-28," 08:00:00"," 2024-03-05 15:29:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0.12"," NA"," NA"," NA"," NA"," 2024-03-05 19:29:23"
2024-02-27," 06:00:00"," 2024-02-27 08:46:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0.15"," NA"," NA"," NA"," NA"," 2024-02-27 12:45:51"
2024-02-27," 06:16:00"," 2024-02-27 06:16:00"," VI-ST-14"," Nadir 0.3 E (Tropical Marine)",18.319722,-64.871667,"0.09"," NA"," NA"," NA"," NA"," 2024-02-27 10:16:13"
2024-02-27," 07:00:00"," 2024-02-27 06:56:00"," VI-ST-13"," Charlotte Amalie 1.2 NNW",18.36149219,-64.93828254,"0.44"," NA"," NA"," NA"," NA"," 2024-02-27 10:56:01"
2024-02-27," 07:00:00"," 2024-02-27 07:11:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"1.47"," NA"," NA"," NA"," NA"," 2024-02-27 11:10:37"
2024-02-27," 07:00:00"," 2024-02-27 07:32:00"," VI-SC-35"," Frederiksted 1.3 ENE",17.72178,-64.863771,"2.03"," NA"," NA"," NA"," NA"," 2024-02-27 11:32:11"
2024-02-27," 07:00:00"," 2024-02-27 07:39:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"1.94"," NA"," NA"," NA"," NA"," 2024-02-27 11:39:10"
2024-02-27," 07:00:00"," 2024-02-27 07:45:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"2.27"," NA"," NA"," NA"," NA"," 2024-02-27 11:44:37"
2024-02-27," 07:00:00"," 2024-02-27 08:19:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0.99"," NA"," NA"," NA"," NA"," 2024-02-27 12:18:31"
2024-02-27," 07:00:00"," 2024-02-27 11:39:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0.38"," NA"," NA"," NA"," NA"," 2024-02-27 15:39:05"
2024-02-27," 08:00:00"," 2024-02-27 08:02:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0.3"," NA"," NA"," NA"," NA"," 2024-02-27 12:01:52"
2024-02-27," 08:00:00"," 2024-02-27 08:08:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0.68"," NA"," NA"," NA"," NA"," 2024-02-27 12:08:07"
2024-02-27," 08:00:00"," 2024-02-27 13:32:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"1.1"," NA"," NA"," NA"," NA"," 2024-02-27 17:32:21"
2024-02-27," 08:00:00"," 2024-02-27 08:45:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"2.8"," NA"," NA"," NA"," NA"," 2024-02-27 12:45:17"
2024-02-27," 08:00:00"," 2024-02-27 14:09:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.23"," NA"," NA"," NA"," NA"," 2024-02-27 18:08:42"
2024-02-27," 08:00:00"," 2024-03-05 15:29:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0.73"," NA"," NA"," NA"," NA"," 2024-03-05 19:28:48"
2024-02-26," 06:00:00"," 2024-02-26 12:55:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"3.96"," NA"," NA"," NA"," NA"," 2024-02-26 16:55:15"
2024-02-26," 07:00:00"," 2024-02-27 07:45:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"2.75"," NA"," NA"," NA"," NA"," 2024-02-27 11:45:14"
2024-02-26," 07:00:00"," 2024-02-26 06:48:00"," VI-ST-13"," Charlotte Amalie 1.2 NNW",18.36149219,-64.93828254,"0.09"," NA"," NA"," NA"," NA"," 2024-02-26 10:48:00"
2024-02-26," 07:00:00"," 2024-02-26 07:20:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0.02"," NA"," NA"," NA"," NA"," 2024-02-26 11:20:02"
2024-02-26," 07:00:00"," 2024-02-26 07:28:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0.01"," NA"," NA"," NA"," NA"," 2024-02-26 11:27:33"
2024-02-26," 07:00:00"," 2024-02-26 07:44:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0.14"," NA"," NA"," NA"," NA"," 2024-02-26 11:44:06"
2024-02-26," 07:00:00"," 2024-02-26 07:55:00"," VI-SC-35"," Frederiksted 1.3 ENE",17.72178,-64.863771,"0.19"," NA"," NA"," NA"," NA"," 2024-02-26 11:55:11"
2024-02-26," 07:00:00"," 2024-02-26 14:07:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0.9"," NA"," NA"," NA"," NA"," 2024-02-26 18:06:48"
2024-02-26," 07:12:00"," 2024-02-26 07:17:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"1.08"," NA"," NA"," NA"," NA"," 2024-02-26 11:17:04"
2024-02-26," 08:00:00"," 2024-02-26 07:07:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.02"," NA"," NA"," NA"," NA"," 2024-02-26 11:06:35"
2024-02-26," 08:00:00"," 2024-02-26 07:24:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0.03"," NA"," NA"," NA"," NA"," 2024-02-26 11:24:05"
2024-02-26," 08:00:00"," 2024-02-26 08:04:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0.87"," NA"," NA"," NA"," NA"," 2024-02-26 12:03:40"
2024-02-26," 08:00:00"," 2024-02-26 09:10:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"0.5"," NA"," NA"," NA"," NA"," 2024-02-26 13:09:59"
2024-02-26," 08:00:00"," 2024-02-26 12:29:00"," VI-ST-14"," Nadir 0.3 E (Tropical Marine)",18.319722,-64.871667,"0.01"," NA"," NA"," NA"," NA"," 2024-02-26 16:28:56"
2024-02-26," 08:00:00"," 2024-02-26 16:06:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.1"," NA"," NA"," NA"," NA"," 2024-02-26 20:06:10"
2024-02-25," 06:00:00"," 2024-02-26 12:55:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2024-02-26 16:55:29"
2024-02-25," 07:00:00"," 2024-02-25 06:45:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2024-02-25 10:45:01"
2024-02-25," 07:00:00"," 2024-02-25 06:46:00"," VI-ST-13"," Charlotte Amalie 1.2 NNW",18.36149219,-64.93828254," T"," NA"," NA"," NA"," NA"," 2024-02-25 10:46:07"
2024-02-25," 07:00:00"," 2024-02-25 07:21:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858," T"," NA"," NA"," NA"," NA"," 2024-02-25 11:21:12"
2024-02-25," 07:00:00"," 2024-02-25 08:55:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0.01"," NA"," NA"," NA"," NA"," 2024-02-25 12:55:23"
2024-02-25," 07:00:00"," 2024-02-26 05:46:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2024-02-26 09:45:47"
2024-02-25," 07:00:00"," 2024-02-26 06:48:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2024-02-26 10:47:50"
2024-02-25," 07:00:00"," 2024-02-26 07:56:00"," VI-SC-35"," Frederiksted 1.3 ENE",17.72178,-64.863771,"0","0"," NA"," NA"," NA"," 2024-02-26 11:55:44"
2024-02-25," 08:00:00"," 2024-02-25 07:55:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.03"," NA"," NA"," NA"," NA"," 2024-02-25 11:55:22"
2024-02-25," 08:00:00"," 2024-02-25 09:27:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0","0"," NA"," NA"," NA"," 2024-02-25 13:27:25"
2024-02-25," 08:00:00"," 2024-02-25 09:44:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"0","0"," NA"," NA"," NA"," 2024-02-25 13:43:57"
2024-02-25," 08:00:00"," 2024-02-25 14:13:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.03"," NA"," NA"," NA"," NA"," 2024-02-25 18:13:00"
2024-02-25," 08:12:00"," 2024-02-26 07:17:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2024-02-26 11:17:15"
2024-02-24," 06:00:00"," 2024-02-24 18:23:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2024-02-24 22:22:30"
2024-02-24," 07:00:00"," 2024-02-24 06:59:00"," VI-ST-13"," Charlotte Amalie 1.2 NNW",18.36149219,-64.93828254,"0","0"," NA"," NA"," NA"," 2024-02-24 10:59:15"
2024-02-24," 07:00:00"," 2024-02-24 07:16:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0","0"," NA"," NA"," NA"," 2024-02-24 11:16:10"
2024-02-24," 07:00:00"," 2024-02-24 07:41:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2024-02-24 11:40:36"
2024-02-24," 07:00:00"," 2024-02-24 10:08:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2024-02-24 14:08:03"
2024-02-24," 07:00:00"," 2024-02-26 05:46:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2024-02-26 09:46:14"
2024-02-24," 07:00:00"," 2024-02-26 06:48:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2024-02-26 10:47:54"
2024-02-24," 07:00:00"," 2024-02-26 07:56:00"," VI-SC-35"," Frederiksted 1.3 ENE",17.72178,-64.863771,"0","0"," NA"," NA"," NA"," 2024-02-26 11:55:33"
2024-02-24," 07:01:00"," 2024-02-24 07:03:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2024-02-24 11:02:58"
2024-02-24," 08:00:00"," 2024-02-24 07:31:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0","0"," NA"," NA"," NA"," 2024-02-24 11:31:16"
2024-02-24," 08:00:00"," 2024-02-24 08:40:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0","0"," NA"," NA"," NA"," 2024-02-24 12:39:54"
2024-02-24," 08:00:00"," 2024-02-24 17:27:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2024-02-24 21:27:10"
2024-02-24," 08:00:00"," 2024-02-25 09:44:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"0","0"," NA"," NA"," NA"," 2024-02-25 13:44:08"
2024-02-23," 06:00:00"," 2024-02-23 16:29:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2024-02-23 20:29:16"
2024-02-23," 07:00:00"," 2024-02-23 06:23:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2024-02-23 10:22:50"
2024-02-23," 07:00:00"," 2024-02-23 06:47:00"," VI-SC-35"," Frederiksted 1.3 ENE",17.72178,-64.863771,"0.02"," NA"," NA"," NA"," NA"," 2024-02-23 10:46:55"
2024-02-23," 07:00:00"," 2024-02-23 06:52:00"," VI-ST-13"," Charlotte Amalie 1.2 NNW",18.36149219,-64.93828254," T"," NA"," NA"," NA"," NA"," 2024-02-23 10:51:32"
2024-02-23," 07:00:00"," 2024-02-23 07:10:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0","0"," NA"," NA"," NA"," 2024-02-23 11:09:54"
2024-02-23," 07:00:00"," 2024-02-23 07:17:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0.39"," NA"," NA"," NA"," NA"," 2024-02-23 11:16:34"
2024-02-23," 07:00:00"," 2024-02-23 10:41:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2024-02-23 14:41:15"
2024-02-23," 07:00:00"," 2024-02-26 14:07:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0.17"," NA"," NA"," NA"," NA"," 2024-02-26 18:06:36"
2024-02-23," 08:00:00"," 2024-02-23 07:02:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.16"," NA"," NA"," NA"," NA"," 2024-02-23 11:02:10"
2024-02-23," 08:00:00"," 2024-02-23 09:09:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"0.01"," NA"," NA"," NA"," NA"," 2024-02-23 13:09:12"
2024-02-23," 08:00:00"," 2024-02-23 11:13:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.13"," NA"," NA"," NA"," NA"," 2024-02-23 15:12:39"
2024-02-23," 08:00:00"," 2024-02-23 14:13:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598," T"," NA"," NA"," NA"," NA"," 2024-02-23 18:12:33"
2024-02-23," 08:00:00"," 2024-03-05 15:28:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0.12"," NA"," NA"," NA"," NA"," 2024-03-05 19:28:05"
2024-02-23," 08:19:00"," 2024-02-24 07:03:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2024-02-24 11:03:22"
2024-02-22," 06:00:00"," 2024-02-22 15:17:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0.03"," NA"," NA"," NA"," NA"," 2024-02-22 19:17:05"
2024-02-22," 07:00:00"," 2024-02-22 07:05:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0.07"," NA"," NA"," NA"," NA"," 2024-02-22 11:04:31"
2024-02-22," 07:00:00"," 2024-02-22 07:06:00"," VI-ST-13"," Charlotte Amalie 1.2 NNW",18.36149219,-64.93828254,"0.22"," NA"," NA"," NA"," NA"," 2024-02-22 11:05:47"
2024-02-22," 07:00:00"," 2024-02-22 07:36:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0.03"," NA"," NA"," NA"," NA"," 2024-02-22 11:36:17"
2024-02-22," 07:00:00"," 2024-02-22 10:57:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2024-02-22 14:57:25"
2024-02-22," 07:00:00"," 2024-02-22 11:16:00"," VI-SC-35"," Frederiksted 1.3 ENE",17.72178,-64.863771,"0.1"," NA"," NA"," NA"," NA"," 2024-02-22 15:16:03"
2024-02-22," 07:00:00"," 2024-02-23 06:20:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0.1"," NA"," NA"," NA"," NA"," 2024-02-23 10:19:38"
2024-02-22," 07:19:00"," 2024-02-24 07:03:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0.02"," NA"," NA"," NA"," NA"," 2024-02-24 11:03:11"
2024-02-22," 08:00:00"," 2024-02-22 07:02:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.03"," NA"," NA"," NA"," NA"," 2024-02-22 11:01:30"
2024-02-22," 08:00:00"," 2024-02-22 07:38:00"," VI-ST-14"," Nadir 0.3 E (Tropical Marine)",18.319722,-64.871667,"0","0"," NA"," NA"," NA"," 2024-02-22 11:38:17"
2024-02-22," 08:00:00"," 2024-02-22 08:36:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"0.06"," NA"," NA"," NA"," NA"," 2024-02-22 12:35:41"
2024-02-22," 08:00:00"," 2024-02-22 09:04:00"," VI-ST-1"," Anna's Retreat 2.5 ESE",18.32552185,-64.85131592," T"," NA"," NA"," NA"," NA"," 2024-02-22 13:04:05"
2024-02-22," 08:00:00"," 2024-02-22 09:15:00"," VI-SC-9"," Christiansted 4.1 ESE",17.724501,-64.648484,"0.01"," NA"," NA"," NA"," NA"," 2024-02-22 13:14:50"
2024-02-22," 08:00:00"," 2024-02-22 09:45:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0.04"," NA"," NA"," NA"," NA"," 2024-02-22 13:45:13"
2024-02-22," 08:00:00"," 2024-02-23 11:11:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0.05"," NA"," NA"," NA"," NA"," 2024-02-23 15:10:43"
2024-02-22," 08:00:00"," 2024-02-23 11:13:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.02"," NA"," NA"," NA"," NA"," 2024-02-23 15:13:10"
2024-02-21," 06:00:00"," 2024-02-21 06:56:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0.11"," NA"," NA"," NA"," NA"," 2024-02-21 10:56:25"
2024-02-21," 07:00:00"," 2024-02-21 06:55:00"," VI-ST-13"," Charlotte Amalie 1.2 NNW",18.36149219,-64.93828254,"0.06"," NA"," NA"," NA"," NA"," 2024-02-21 10:54:55"
2024-02-21," 07:00:00"," 2024-02-21 07:11:00"," VI-SC-35"," Frederiksted 1.3 ENE",17.72178,-64.863771,"0.02"," NA"," NA"," NA"," NA"," 2024-02-21 11:10:47"
2024-02-21," 07:00:00"," 2024-02-21 07:12:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0.04"," NA"," NA"," NA"," NA"," 2024-02-21 11:11:52"
2024-02-21," 07:00:00"," 2024-02-21 07:18:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0.18"," NA"," NA"," NA"," NA"," 2024-02-21 11:18:10"
2024-02-21," 07:00:00"," 2024-02-21 10:18:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0.07"," NA"," NA"," NA"," NA"," 2024-02-21 14:17:32"
2024-02-21," 07:00:00"," 2024-02-23 06:22:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691," T"," NA"," NA"," NA"," NA"," 2024-02-23 10:21:57"
2024-02-21," 07:00:00"," 2024-02-26 05:46:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2024-02-26 09:45:31"
2024-02-21," 08:00:00"," 2024-02-21 07:03:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.13"," NA"," NA"," NA"," NA"," 2024-02-21 11:02:34"
2024-02-21," 08:00:00"," 2024-02-21 07:46:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"0.07"," NA"," NA"," NA"," NA"," 2024-02-21 11:45:31"
2024-02-21," 08:00:00"," 2024-02-21 08:36:00"," VI-SJ-4"," Cruz Bay 0.8 NE",18.3308178,-64.7731037,"0.1"," NA"," NA"," NA"," NA"," 2024-02-21 12:35:53"
2024-02-21," 08:00:00"," 2024-02-21 08:37:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0.08"," NA"," NA"," NA"," NA"," 2024-02-21 12:36:52"
2024-02-21," 08:00:00"," 2024-02-21 08:50:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0.04"," NA"," NA"," NA"," NA"," 2024-02-21 12:50:13"
2024-02-21," 08:00:00"," 2024-02-22 07:38:00"," VI-ST-14"," Nadir 0.3 E (Tropical Marine)",18.319722,-64.871667,"0.06"," NA"," NA"," NA"," NA"," 2024-02-22 11:38:29"
2024-02-21," 08:00:00"," 2024-02-22 09:04:00"," VI-ST-1"," Anna's Retreat 2.5 ESE",18.32552185,-64.85131592,"0.17"," NA"," NA"," NA"," NA"," 2024-02-22 13:04:15"
2024-02-21," 08:00:00"," 2024-02-26 12:46:00"," VI-SC-27"," ",17.74633217,-64.7036972,"0","0"," NA"," NA"," NA"," 2024-02-26 16:45:35"
2024-02-21," 08:08:00"," 2024-02-21 09:09:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0.23"," NA"," NA"," NA"," NA"," 2024-02-21 13:09:16"
2024-02-20," 06:00:00"," 2024-02-20 07:09:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2024-02-20 11:09:15"
2024-02-20," 06:34:00"," 2024-02-20 06:36:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261," T"," NA"," NA"," NA"," NA"," 2024-02-20 10:35:57"
2024-02-20," 07:00:00"," 2024-02-20 07:06:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0","0"," NA"," NA"," NA"," 2024-02-20 11:06:05"
2024-02-20," 07:00:00"," 2024-02-20 07:24:00"," VI-ST-13"," Charlotte Amalie 1.2 NNW",18.36149219,-64.93828254,"0","0"," NA"," NA"," NA"," 2024-02-20 11:23:51"
2024-02-20," 07:00:00"," 2024-02-20 07:24:00"," VI-SC-35"," Frederiksted 1.3 ENE",17.72178,-64.863771,"0","0"," NA"," NA"," NA"," 2024-02-20 11:23:56"
2024-02-20," 07:00:00"," 2024-02-20 07:40:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0.02"," NA"," NA"," NA"," NA"," 2024-02-20 11:40:19"
2024-02-20," 07:00:00"," 2024-02-20 09:03:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2024-02-20 13:03:14"
2024-02-20," 07:00:00"," 2024-02-23 06:21:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2024-02-23 10:21:20"
2024-02-20," 07:00:00"," 2024-02-26 05:45:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2024-02-26 09:45:08"
2024-02-20," 08:00:00"," 2024-02-20 08:11:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"0","0"," NA"," NA"," NA"," 2024-02-20 12:10:59"
2024-02-20," 08:00:00"," 2024-02-20 08:30:00"," VI-SC-10"," Christiansted 1.6 E",17.7432,-64.68275,"0.01"," NA"," NA"," NA"," NA"," 2024-02-20 12:30:06"
2024-02-20," 08:00:00"," 2024-02-20 11:25:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2024-02-20 15:25:15"
2024-02-20," 08:00:00"," 2024-02-21 08:37:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0","0"," NA"," NA"," NA"," 2024-02-21 12:37:11"
2024-02-20," 08:00:00"," 2024-02-22 07:39:00"," VI-ST-14"," Nadir 0.3 E (Tropical Marine)",18.319722,-64.871667,"0","0"," NA"," NA"," NA"," 2024-02-22 11:38:37"
2024-02-19," 06:00:00"," 2024-02-20 07:09:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2024-02-20 11:09:23"
2024-02-19," 07:00:00"," 2024-02-19 07:24:00"," VI-SC-20"," Frederiksted 1.7 ESE",17.7032,-64.858,"0","0"," NA"," NA"," NA"," 2024-02-19 11:24:06"
2024-02-19," 07:00:00"," 2024-02-19 07:47:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2024-02-19 11:46:29"
2024-02-19," 07:00:00"," 2024-02-19 07:49:00"," VI-SJ-5"," Cruz Bay 1.6 E",18.32408,-64.757555,"0","0"," NA"," NA"," NA"," 2024-02-19 11:49:27"
2024-02-19," 07:00:00"," 2024-02-19 14:32:00"," VI-ST-5"," Charlotte Amalie West 4.2 WNW",18.357626,-65.022032,"0","0"," NA"," NA"," NA"," 2024-02-19 18:32:16"
2024-02-19," 07:00:00"," 2024-02-20 07:25:00"," VI-SC-35"," Frederiksted 1.3 ENE",17.72178,-64.863771,"0","0"," NA"," NA"," NA"," 2024-02-20 11:24:59"
2024-02-19," 07:00:00"," 2024-02-23 06:21:00"," VI-SC-29"," Frederiksted 2.5 NNE",17.7482,-64.8691,"0","0"," NA"," NA"," NA"," 2024-02-23 10:21:11"
2024-02-19," 08:00:00"," 2024-02-19 09:10:00"," VI-ST-15"," Charlotte Amalie West 1.3 N",18.3574,-64.9598,"0","0"," NA"," NA"," NA"," 2024-02-19 13:09:53"
2024-02-19," 08:00:00"," 2024-02-19 16:21:00"," VI-SC-24"," Christiansted 2.1 ENE",17.75778,-64.67806,"0","0"," NA"," NA"," NA"," 2024-02-19 20:20:46"
2024-02-19," 08:00:00"," 2024-02-20 08:11:00"," VI-SC-34"," Frederiksted 1.9 NE",17.730031,-64.859085,"0","0"," NA"," NA"," NA"," 2024-02-20 12:11:19"
2024-02-19," 08:56:00"," 2024-02-20 06:37:00"," VI-SC-25"," Christiansted 4.4 W",17.7541136,-64.7739261,"0","0"," NA"," NA"," NA"," 2024-02-20 10:36:37"
2024-02-18," 06:00:00"," 2024-02-18 06:53:00"," VI-SC-23"," Christiansted 6.5 W",17.741,-64.806,"0","0"," NA"," NA"," NA"," 2024-02-18 10:52:41"
2024-02-18," 07:00:00"," 2024-02-18 06:50:00"," VI-SC-30"," Christiansted 1.7 SW",17.73127,-64.72735,"0","0"," NA"," NA"," NA"," 2024-02-18 10:49:37"
